Dwelling ID,Technology,Capacity kW,Flat,Time-of-use,HP Heat Proportion (Flat),HP Heat Proportion (Time-of-use),R(K/W),C(J/K),g(m^2),HTC (1/R),Thermal Constant (R*C),Peak Demand Reduction (Flat -> Time-of-use) [kWh]
EOH2241,mHP,7.0,3.633,0.0,1.0,1.0,0.0069703762371823,13928765.468923844,1.0004279655623427e-06,143.46427882409964,97088.73583787214,3.633
EOH2255,mHP,7.0,3.824,0.0,1.0,1.0,0.0062416281487002,35161809.26948621,1.0009629398563456e-06,160.21460685834785,219466.93849565275,3.824
EOH2262,mHP,7.0,4.466,0.0,1.0,1.0,0.0046027061348393,29617683.13932527,1.559211840271325,217.26349036943552,136321.49188509892,4.466
EOH2276,mHP,7.0,5.054,1.778,1.0,1.0,0.0037271730994103,41199544.09314812,0.2024961260548884,268.29985442806947,153557.8324519502,3.2760000000000002
EOH2278,mHP,7.0,3.633,0.0,1.0,1.0,0.0069001239892348,42739881.572724976,3.6507721391184096,144.92493200993863,294910.482137014,3.633
EOH2283,mHP,7.0,4.02,0.0,1.0,1.0,0.0055969617784728,69686485.70418085,2.940784022945603,178.66836322631852,390032.5969623914,4.02
EOH2285,mHP,7.0,0.0,0.0,1.0,1.0,0.009106582104531,94059470.96444307,23.96635592316812,109.81068292377749,856560.2950464506,0.0
EOH2303,mHP,7.0,3.043,0.0,1.0,1.0,0.0108133174709647,33609771.17706483,1.981263680436829,92.47855736087863,363433.12586408097,3.043
EOH2306,mHP,7.0,3.659,0.0,1.0,1.0,0.0067863906393469,20474284.191233654,3.900254818070024,147.35373383932358,138946.49058271627,3.659
EOH2308,mHP,7.5,5.84,0.0,1.0,1.0,0.0030021119769029,41474717.56083624,19.906950761601195,333.0988343185121,124511.74632805152,5.84
EOH2315,mHP,7.0,0.0,0.0,1.0,1.0,0.0052318890702554,98867145.01460014,29.99999999206732,191.13555095906958,517261.9354092421,0.0
EOH2320,mHP,7.0,4.94,0.0,1.0,1.0,0.0038220074475678,58068672.65244381,8.242724402514028,261.6426089479148,221938.8993480169,4.94
EOH2325,mHP,7.0,3.725,0.0,1.0,1.0,0.0065077386963568,31867836.631636374,5.105364474861181,153.6632072458327,207387.55361687677,3.725
EOH2329,mHP,7.0,3.274,0.0,1.0,1.0,0.0089189082367058,32112477.26007255,0.6083806834354294,112.12134640924954,286408.2379358888,3.274
EOH2333,mHP,7.0,4.064,0.0,1.0,1.0,0.0054765360454811,26012566.893498365,3.158857643980875,182.5971730479412,142458.76022773213,4.064
EOH2342,mHP,7.0,2.44,0.0,1.0,1.0,0.0045242027180183,69216114.54790998,24.44626844910664,221.0334201023649,313147.7335683203,2.44
EOH2359,mHP,7.0,3.514,0.0,1.0,1.0,0.0074120612775918,22820340.07174229,4.734533244555434,134.91523647048191,169145.7589872375,3.514
EOH2361,mHP,7.5,5.807,3.9,1.0,1.0,0.0031074850744123,75846631.90449749,1.0007121204371058e-06,321.80363736392974,235692.27658766974,1.9070000000000005
EOH2366,mHP,7.0,4.706,0.0,1.0,1.0,0.0042079829998515,49576019.47888383,1.000203177201138e-06,237.64354562156979,208615.04716745,4.706
EOH2386,mHP,7.0,3.67,0.0,1.0,1.0,0.0068180202951272,32311052.80382068,1.0020776267255964e-06,146.67014128935554,220297.413773376,3.67
EOH2397,mHP,7.0,3.489,0.0,1.0,1.0,0.0074949905843891,32864658.10562037,6.334051935372315,133.42244913327104,246320.30306079157,3.489
EOH2403,mHP,7.0,3.457,0.0,1.0,1.0,0.0078149529744803,29661413.690252483,1.000177265811253e-06,127.95982308089329,231802.55314592933,3.457
EOH2409,mHP,7.0,3.084,0.0,1.0,1.0,0.0104295640059372,89804720.61706036,1.6266191648168276,95.88128510748231,936624.0817109391,3.084
EOH2412,mHP,7.0,4.373,0.0,1.0,1.0,0.0047028410110085,64074106.0900534,10.12577730661623,212.63742441200563,301330.3338640126,4.373
EOH2416,mHP,7.0,3.639,0.0,1.0,1.0,0.0068936600560863,18488423.74656035,2.701857380479292,145.06082282330073,127452.90828166051,3.639
EOH2418,mHP,7.0,4.006,0.0,1.0,1.0,0.0056424994659909,35669930.05968807,2.5780730218562664,177.22642350740327,201267.5613137227,4.006
EOH2422,mHP,7.5,6.246,0.0,1.0,1.0,0.0027147320462199,87370433.99358627,19.05061017912504,368.36048014110247,237187.31705452918,6.246
EOH2434,mHP,7.0,1.889,0.0,1.0,1.0,0.0048857655212919,39057426.92342816,23.50766187629273,204.67621617166327,190825.42981286327,1.889
EOH2436,mHP,7.0,5.356,2.427,1.0,1.0,0.0033816276428224,54105427.25734364,2.2964861000174013,295.7155859908255,182964.4084401498,2.929
EOH2439,mHP,7.0,3.416,0.0,1.0,1.0,0.0080402081691842,33524816.16380228,1.0000210393345195e-06,124.37488917671458,269546.5007906016,3.416
EOH2450,mHP,9.0,7.496,7.434,1.0,1.0,0.0023120745866107,224554527.19302863,1.0051578364205382e-06,432.5119984411545,519186.81563138287,0.06200000000000028
EOH2468,mHP,7.0,3.382,0.0,1.0,1.0,0.0081482961920923,34806964.49562557,3.3155571227852465,122.72504293234613,283617.4562579977,3.382
EOH2481,mHP,7.0,3.301,0.0,1.0,1.0,0.0086255391432674,39293844.86106506,3.9799701305582578,115.93478197598148,338930.5969385932,3.301
EOH2484,mHP,7.0,3.119,0.0,1.0,1.0,0.0101750295433043,29214051.459781576,1.0012596835740122e-06,98.27981292280887,297253.8366828896,3.119
EOH2497,mHP,7.0,4.18,0.0,1.0,1.0,0.0051038930084387,159556297.49147677,10.540552124596193,195.92887200938873,814358.2712191136,4.18
EOH2499,mHP,7.0,3.388,0.0,1.0,1.0,0.0081440244936542,13666796.10532564,2.1856805309217258,122.78941459215858,111302.72223154984,3.388
EOH2504,mHP,7.0,4.086,0.0,1.0,1.0,0.0054108940109512,52472069.29918705,3.808601203281695,184.81234302059568,283920.80551318754,4.086
EOH2505,mHP,7.0,5.04,0.356,1.0,1.0,0.0037247643302504,58789047.44911285,3.4308191324203667,268.4733613556631,218975.3469478538,4.684
EOH2508,mHP,7.0,3.978,0.0,1.0,1.0,0.0056863558693461,36640900.85520323,5.181966631750771,175.85955275693897,208353.20163611343,3.978
EOH2510,mHP,7.0,3.662,0.0,1.0,1.0,0.0068512385057791,47795373.68313551,2.007752133557469e-06,145.95901152127288,327457.50457599905,3.662
EOH2516,mHP,7.0,3.437,0.0,1.0,1.0,0.0076893334944484,25082289.63695952,9.142053394928878,130.05028338567797,192866.08982292883,3.437
EOH2523,mHP,7.0,3.436,0.0,1.0,1.0,0.0078700706106373,13178589.84409667,2.2541788691074505,127.06366301826895,103716.43262166838,3.436
EOH2526,mHP,7.0,3.817,0.0,1.0,1.0,0.006185923612326,50612738.55316224,4.955938930775243,161.6573470140193,313086.5345004888,3.817
EOH2531,mHP,7.0,3.469,0.0,1.0,1.0,0.0077519300622202,37123474.326316826,1.0000759115918657e-06,129.0001318347284,287778.5766442352,3.469
EOH2537,mHP,7.0,4.116,0.0,1.0,1.0,0.0053142617177502,89631761.97426549,5.644895973763971,188.17289270114293,476326.64135433716,4.116
EOH2541,mHP,7.0,4.806,0.0,1.0,1.0,0.0040445865491364,32370391.999323,1.819005348906445,247.24406014096053,130924.85207073433,4.806
EOH2544,mHP,7.0,5.429,0.995,1.0,1.0,0.0032899967862783,76740727.08468828,6.659508735119879,303.9516646857327,252476.74548528454,4.434
EOH2549,mHP,7.0,4.016,0.0,1.0,1.0,0.0056484225203296,22746623.31779989,1.0003248546603364e-06,177.04058016213125,128482.53940971529,4.016
EOH2561,mHP,7.0,3.545,0.0,1.0,1.0,0.0072836568062308,24829656.03709979,3.737776853444698,137.29367357678777,180850.69319099156,3.545
EOH2564,mHP,7.0,3.506,0.0,1.0,1.0,0.0075626210482834,36073591.10308088,1.0017132117522996e-06,132.22928844583384,272810.8993633283,3.506
EOH2568,mHP,7.0,4.468,0.0,1.0,1.0,0.0045929969491209,35236350.159353726,2.3480918797825376,217.72276600170616,161840.4487800674,4.468
EOH2577,mHP,7.5,6.429,0.0,1.0,1.0,0.0024109359915214,162718569.10952473,25.17233484164126,414.7766691097256,392304.0547550155,6.429
EOH2578,mHP,7.0,4.718,0.0,1.0,1.0,0.0041888613565061,45094010.29070629,1.002748865149717e-06,238.72835954496546,188892.55711662798,4.718
EOH2586,mHP,7.0,6.0,0.0,1.0,1.0,0.0027355160719571,112346342.08803244,27.865211964122704,365.56173449368885,307325.2244074031,6.0
EOH2595,mHP,10.0,7.489,4.14,1.0,1.0,0.0024579591574702,37965613.41151945,1.0000371389109155e-06,406.8415852073099,93317.92715381768,3.349
EOH2602,mHP,7.0,3.84,0.0,1.0,1.0,0.0061447451271858,147754825.65959817,2.6525236544391446,162.7406799308509,907915.7449900033,3.84
EOH2612,mHP,7.0,3.195,0.0,1.0,1.0,0.0093651125397215,16391890.761382656,4.337275263918734,106.77928276446937,153511.90171916972,3.195
EOH2613,mHP,7.0,2.962,0.0,1.0,1.0,0.0115825487294153,20630191.529125027,4.304233086172317,86.33678332475974,238950.19868326138,2.962
EOH2619,mHP,7.0,4.096,0.0,1.0,1.0,0.0053392176715487,60967808.1714455,7.549498571468741,187.2933567269114,325520.398784573,4.096
EOH2625,mHP,7.0,4.213,0.0,1.0,1.0,0.0051451989095581,53016048.74040696,1.001192316620456e-06,194.35594572297808,272778.116168221,4.213
EOH2637,mHP,7.0,3.678,0.0,1.0,1.0,0.0067514313052072,15422644.776215073,1.754301480120796,148.11674070189034,104124.92675122873,3.678
EOH2640,mHP,7.0,4.112,0.0,1.0,1.0,0.0052301815147195,21764771.60053422,13.670042184047078,191.197953108446,113833.70609720603,4.112
EOH2648,mHP,7.0,1.889,0.0,1.0,1.0,0.0136321101435038,31713056.276699223,5.684259459648339,73.35621480996738,432315.87615109835,1.889
EOH2672,mHP,7.0,4.713,0.0,1.0,1.0,0.0040846291617204,129574131.960451,15.63576062157934,244.82026651810202,529262.2780102656,4.713
EOH2675,mHP,7.0,5.417,3.598,1.0,1.0,0.0033321714726338,115961603.30637904,1.0004337693779687e-06,300.10460392351433,386403.94645839353,1.819
EOH2679,mHP,9.0,6.878,3.409,1.0,1.0,0.0026373994641744,55219599.0950422,2.255261951578818,379.16137224705,145636.1410651895,3.4690000000000003
EOH2689,mHP,7.0,4.112,0.0,1.0,1.0,0.0053901016333985,39341561.82294734,1.0009334643779962e-06,185.52525870824672,212055.0166423165,4.112
EOH2690,mHP,7.0,3.573,0.0,1.0,1.0,0.0072316753295157,33585166.79526848,0.319197301967873,138.28054419403384,242877.02215101296,3.573
EOH2699,mHP,7.0,4.826,0.0,1.0,1.0,0.0040111004661157,48528645.11042251,2.65091262108816,249.30814085751075,194653.2710223791,4.826
EOH2700,mHP,7.0,5.267,0.686,1.0,1.0,0.003452936810812,29163791.706874195,6.397620603913657,289.60854333295424,100700.72992751964,4.581
EOH2713,mHP,17.5,12.694,5.899,1.0,1.0,0.0014798462395315,36541299.694576256,1.000111577084748e-06,675.7458804075394,54075.50494061223,6.795000000000001
EOH2714,mHP,7.0,4.759,0.0,1.0,1.0,0.0040842098039659,47579243.60697601,5.989585541594852,244.84540412908456,194323.61320489328,4.759
EOH2716,mHP,7.0,4.901,0.0,1.0,1.0,0.0039028579135511,133658412.47003666,3.379808555411285,256.22249698814386,521649.7928213596,4.901
EOH2717,mHP,7.0,2.81,0.0,1.0,1.0,0.0047395829816033,134976280.46933773,22.27185018606925,210.9890266467539,639731.2818325871,2.81
EOH2728,mHP,7.0,3.762,0.0,1.0,1.0,0.0064368590519057,152767638.1611292,1.3429959334219872,155.35527373462364,983343.7545357192,3.762
EOH2734,mHP,8.5,6.777,3.672,1.0,1.0,0.0026055733846534,66500790.54379681,4.469008343679767,383.7926829809948,173272.68989932747,3.105
EOH2739,mHP,7.0,4.693,0.0,1.0,1.0,0.0042274152544618,26993766.377966657,1.0003795131164009e-06,236.5511642000525,114113.85976159429,4.693
EOH2750,mHP,7.0,3.552,0.0,1.0,1.0,0.0073386927254299,75641280.63180254,1.4252365095695895e-06,136.2640510257118,555108.1159148109,3.552
EOH2754,mHP,7.0,2.45,0.0,1.0,1.0,0.0074390807744606,37889734.369230896,12.650570850524884,134.42521062993956,281864.7944955646,2.45
EOH2758,mHP,7.0,0.0,0.0,1.0,1.0,0.0045995152967056,173463778.84616658,29.99999999775607,217.41421334466466,797849.3042273006,0.0
EOH2765,mHP,8.0,6.584,0.0,1.0,1.0,0.0025853940626676,74122047.47628142,22.03078565426772,386.7882325714803,191634.70145794394,6.584
EOH2778,mHP,7.0,3.528,0.0,1.0,1.0,0.0072238914511715,136337158.0451983,10.00652359582171,138.42954407043723,984884.8304797256,3.528
EOH2799,mHP,7.0,3.491,0.0,1.0,1.0,0.0076102492598057,57189526.11407384,1.0752914238810298,131.40174071322485,435226.5487782692,3.491
EOH2804,mHP,7.0,5.531,2.415,1.0,1.0,0.0032036994778478,38272126.938975625,4.82247653819267,312.13914005185836,122612.39309052093,3.1159999999999997
EOH2808,mHP,7.0,3.614,0.0,1.0,1.0,0.0070540583599968,20190981.05513664,1.0003909609310078e-06,141.76236557255442,142428.35870852362,3.614
EOH2810,mHP,7.0,2.57,0.0,1.0,1.0,0.0198946162522212,23269770.43327996,0.4804478740796475,50.26485493975546,462943.15304738784,2.57
EOH2831,mHP,7.0,3.797,0.0,1.0,1.0,0.0062285679415291,52190356.80774435,6.450078145330147,160.55054859921816,325071.18326968147,3.797
EOH2837,mHP,7.0,4.414,0.0,1.0,1.0,0.0045484016493435,176141790.4678759,18.745897908531788,219.85745259421768,801163.6102824039,4.414
EOH2847,mHP,7.0,3.986,0.0,1.0,1.0,0.0057070665926356,35929181.35397358,1.8143929443468407,175.22136526151635,205050.23060600852,3.986
EOH2852,mHP,8.5,6.491,4.029,1.0,1.0,0.0028029025091522,49337733.016048364,1.005073715509846e-06,356.7730225131777,138288.8556665633,2.4619999999999997
EOH2868,mHP,7.0,0.223,0.0,1.0,1.0,0.0044350005001755,187862743.7440644,29.99999999615575,225.47911774991422,833171.3624692673,0.223
EOH2873,mHP,7.0,3.673,0.0,1.0,1.0,0.0068058213236852,70093116.2711398,1.0005440428477695e-06,146.9330375335981,477041.2253616693,3.673
EOH2887,mHP,7.0,4.609,0.0,1.0,1.0,0.0038279254047217,52940588.26192884,24.866750130685,261.2381105354122,202652.62274874884,4.609
EOH2888,mHP,7.0,3.464,0.0,1.0,1.0,0.0077765582493699,35838617.55488079,1.0082086037698315e-06,128.5915912841038,278701.09699242114,3.464
EOH2892,mHP,7.0,3.927,0.0,1.0,1.0,0.0058674758635675,53772382.98090956,2.841975151080784,170.43103768167651,315508.1592669947,3.927
EOH2897,mHP,7.0,3.355,0.0,1.0,1.0,0.0083251542633576,13289168.676347982,2.745300930153416,120.1178943195573,110634.37926237666,3.355
EOH2919,mHP,7.0,4.077,0.0,1.0,1.0,0.0054381374624084,23295662.527942862,3.54524195782888,183.88648814278554,126685.01510482964,4.077
EOH2922,mHP,7.0,0.0,0.0,1.0,1.0,0.0049208970090525,190716446.1935534,29.999999997818367,203.21498258557259,938495.9896509788,0.0
EOH2931,mHP,7.0,3.138,0.0,1.0,1.0,0.0098886539147108,21963397.81596828,2.7190218014703293,101.1259984043284,217188.43979322535,3.138
EOH2933,mHP,7.0,3.917,0.0,1.0,1.0,0.0058848577440438,30160494.028682545,3.8088377499551656,169.92764200836,177490.21684887927,3.917
EOH2934,mHP,7.0,3.783,0.0,1.0,1.0,0.0061926664806786,30352878.75673513,11.575187989805473,161.48132684362147,187965.25486893518,3.783
EOH2945,mHP,7.0,4.854,0.0,1.0,1.0,0.003917471346821,70612917.32638511,11.019192052274034,255.26670432739547,276624.08034155384,4.854
EOH2951,mHP,7.0,5.349,0.0,1.0,1.0,0.0033520318518797,40183932.56345253,9.955234479518673,298.3265208053544,134697.82188647875,5.349
EOH2953,mHP,7.0,4.957,0.0,1.0,1.0,0.003828980070922,104341584.46474274,3.430073767995186,261.1661542963332,399521.8474839245,4.957
EOH2956,mHP,7.0,4.601,0.0,1.0,1.0,0.0033521772644247,85897320.4358095,29.999999996139508,298.3135798373777,287943.0446399237,4.601
EOH2962,mHP,7.0,5.362,3.266,1.0,1.0,0.0033850379987344,47968483.00811927,0.2936992834259143,295.41765864190614,162375.13772412913,2.096
EOH2963,mHP,7.0,4.507,0.0,1.0,1.0,0.0045415840660626,21624500.853185963,0.079886978627646,220.18749085205553,98209.48851138647,4.507
EOH2980,mHP,7.0,0.0,0.0,1.0,1.0,0.0079038734677123,178595309.63242763,29.99999988601429,126.52024404047556,1411594.7292616076,0.0
EOH2982,mHP,7.0,4.98,1.378,1.0,1.0,0.0038211606146178,39232803.10239901,1.0003257620642494e-06,261.7005933156835,149914.84201594212,3.6020000000000003
EOH2988,mHP,7.0,2.985,0.0,1.0,1.0,0.0115530118136352,18099702.15294128,0.2113966327254322,86.55751557526939,209106.07279620905,2.985
EOH2991,mHP,7.0,3.754,0.0,1.0,1.0,0.0064900271787707,41421021.36562768,1.074099024883305e-06,154.08255966493712,268823.55443536554,3.754
EOH2994,mHP,7.0,3.418,0.0,1.0,1.0,0.0080274787545293,101452578.79649146,1.0002919027147802e-06,124.57211418165082,814408.4208810449,3.418
EOH2997,mHP,7.0,6.0,0.0,1.0,1.0,0.0025985815394857,121181811.95162408,29.999999989873743,384.8253305909022,314900.8194589179,6.0
EOH3000,mHP,7.0,4.606,0.0,1.0,1.0,0.0043488238946372,31712353.62791991,2.4616722693797595,229.94722808462328,137911.4412122828,4.606
EOH3001,mHP,7.0,3.791,0.0,1.0,1.0,0.0063479996350735,68931069.12699069,0.6523220579080884,157.52993974272994,437574.4016633631,3.791
EOH3014,mHP,7.0,3.267,0.0,1.0,1.0,0.0089282014528898,17606655.47567257,1.7451867572288853,112.00464116726768,157195.76699843,3.267
EOH3016,mHP,7.0,4.041,0.0,1.0,1.0,0.0055085445973742,49788419.65861657,5.419775814884683,181.53615393740802,274261.73012227175,4.041
EOH3017,mHP,7.0,3.614,0.0,1.0,1.0,0.0070066545983815,25520585.3711935,2.2355006953731293,142.721463711226,178813.92684446057,3.614
EOH3021,mHP,7.0,5.564,1.56,1.0,1.0,0.0031650211764954,65404038.60095751,7.076968775600256,315.95365219871644,207005.1672003531,4.004
EOH3030,mHP,7.0,5.269,0.0,1.0,1.0,0.003419507095701,128149574.90086968,12.726500335703909,292.43980843239035,438208.38068459067,5.269
EOH3033,mHP,7.0,4.138,0.0,1.0,1.0,0.0053095054594455,78067017.8480176,1.344079381464503,188.34145809587986,414497.25746667874,4.138
EOH3040,mHP,7.0,5.011,0.0,1.0,1.0,0.0037379317933509,31848191.72033861,7.40597475944121,267.52762096376875,119046.36839218858,5.011
EOH3045,mHP,7.0,3.213,0.0,1.0,1.0,0.009383081128487,50187930.82602424,1.00014574880586e-06,106.57480056993258,470917.426611479,3.213
EOH3048,mHP,7.0,2.785,0.0,1.0,1.0,0.0145068020338341,93664955.91508213,1.0002044048923698e-06,68.93318028795788,1358778.9729678947,2.785
EOH3055,mHP,7.0,3.397,0.0,1.0,1.0,0.008150415436819,22933427.785918817,1.0196306663778938e-06,122.69313236262307,186916.9638455265,3.397
EOH3062,mHP,7.0,3.735,0.0,1.0,1.0,0.006486155320732,28308227.92482762,4.241861205635483,154.17453800461013,183611.56317511486,3.735
EOH3082,mHP,7.0,3.812,0.0,1.0,1.0,0.0062845310758794,37691036.23544344,1.000195792310274e-06,159.12086167225596,236870.48850374084,3.812
EOH3086,mHP,7.0,3.94,0.0,1.0,1.0,0.0057665752937773,39497426.40661314,7.228326257219175,173.41315235736158,227764.88328416244,3.94
EOH3089,mHP,7.5,5.99,4.848,1.0,1.0,0.0029592149793532,80348693.26441523,1.000249612522608e-06,337.92745947054226,237769.05667951313,1.1420000000000003
EOH3095,mHP,8.0,6.857,0.434,1.0,1.0,0.0022862505345123,197673067.2602197,22.32334649970309,437.39738270343094,451930.1556823631,6.423
EOH3097,mHP,7.0,5.033,0.971,1.0,1.0,0.0037493192752761,75325545.94529222,0.7041447845393165,266.7150825469138,282419.5213333796,4.062
EOH3107,mHP,7.0,5.142,1.224,1.0,1.0,0.0036105092628558,72071823.89092192,2.4235080979151133,276.969238186923,260215.98774908556,3.918
EOH3116,mHP,7.0,3.31,0.0,1.0,1.0,0.0086924765915886,26312231.639227662,1.0144903815420402e-06,115.04201241883865,228718.4575964434,3.31
EOH3120,mHP,7.0,4.572,0.0,1.0,1.0,0.004370083807397,54891563.43287012,7.100986933743106,228.82856349513366,239880.732520691,4.572
EOH3122,mHP,7.0,4.749,0.0,1.0,1.0,0.0041405264598568,39485800.04181951,0.180687869736487,241.51518163093326,163491.99986176842,4.749
EOH3128,mHP,7.0,4.829,0.0,1.0,1.0,0.0040002219642527,20146299.895210344,3.5976156363945755,249.98612800397805,80589.6713392423,4.829
EOH3138,mHP,7.0,3.818,0.0,1.0,1.0,0.0061502958460703,35535698.07291883,6.977658070739116,162.59380443282984,218555.05624508104,3.818
EOH3143,mHP,7.0,1.753,0.0,1.0,1.0,0.0081002363892741,21830145.4572493,12.728704688602512,123.45318728279914,176829.33861595744,1.753
EOH3148,mHP,7.0,4.432,0.0,1.0,1.0,0.004664999689931,38472670.40001366,1.8803445314919665,214.36228648812428,179474.9954868813,4.432
EOH3151,mHP,7.0,3.617,0.0,1.0,1.0,0.0069343249700564,15110414.490556808,5.245113797519795,144.21014364313336,104780.52450977014,3.617
EOH3158,mHP,7.0,5.54,4.244,1.0,1.0,0.0032165367590406,120026188.10869405,1.0000118177512282e-06,310.89338469064194,386068.64609913615,1.2960000000000003
EOH3166,mHP,9.0,6.57,0.0,1.0,1.0,0.0028162705287721,29317144.921309303,9.210943046337285,355.07952442196745,82565.01122962404,6.57
EOH3167,mHP,7.0,4.423,0.0,1.0,1.0,0.0046552127056178,54184492.48600544,4.81667667076127,214.81295554835202,252240.33786830475,4.423
EOH3176,mHP,7.0,4.313,0.0,1.0,1.0,0.0049228586144993,29097665.051745445,1.0005395944783644e-06,203.13400776018614,143243.6910618003,4.313
EOH3177,mHP,7.0,5.698,0.0,1.0,1.0,0.0030330720690845,208618960.64223543,11.752016216544591,329.6987269748058,632756.3426054029,5.698
EOH3183,mHP,7.0,2.905,0.0,1.0,1.0,0.0123922475588486,24106926.77936399,2.8696697319215936,80.69561193408833,298739.00453291537,2.905
EOH3186,mHP,8.5,6.683,4.382,1.0,1.0,0.0026720723374509,97164779.63539574,1.3659011149169733,374.2413653943137,259631.31983825346,2.301
EOH3188,mHP,7.0,4.089,0.0,1.0,1.0,0.0053839161265057,18842674.89530057,5.504478896055309,185.73840611611195,101447.38123531285,4.089
EOH3196,mHP,7.0,4.241,0.0,1.0,1.0,0.0050048796249437,27786996.47416517,7.022168726264721,199.80500530244998,139070.5724919317,4.241
EOH3204,mHP,7.0,4.877,0.0,1.0,1.0,0.0039243790717049,56512513.19744103,5.058273719997405,254.8173817381922,221776.52408148453,4.877
