Dwelling ID,Device(HHP/mHP+capacity),Tariff Type,Weather(mild/extreme),Peak Electricity Consumption (Feb 11) 1600-1900,Total Electricity Consumption (Feb10-12),Total gas Consumption (Feb10-12),R(K/W),C(J/K),g(m^2)
EOH1330,HHP 4 kW,Time-of-use,mild,0.0,25.923,0.0,0.0102039344462999,16641515.219603537,5.839530391452306
EOH1336,HHP 4 kW,Time-of-use,mild,0.0,54.786,0.0,0.0056886396386301,48879578.64884592,2.371824073063605
EOH1346,HHP 4 kW,Time-of-use,mild,0.0,66.934,46.607,0.0041134955195778,230147002.06522647,1.0008759987196805e-06
EOH1349,HHP 4 kW,Time-of-use,mild,0.0,46.048,0.0,0.0070612671132434,72961140.29251853,1.002430025789487e-06
EOH1358,HHP 4 kW,Time-of-use,mild,0.0,33.445,0.0,0.0070581854500855,48827091.901945904,13.111128132269004
EOH1360,HHP 4 kW,Time-of-use,mild,0.0,62.151,71.322,0.0033774370521063,32534980.38898994,13.461039118332788
EOH1366,HHP 4 kW,Time-of-use,mild,0.0,69.138,61.76,0.0038358616529901,92626434.832348,1.0075915955304226e-06
EOH1390,HHP 4 kW,Time-of-use,mild,0.0,68.312,90.297,0.0034837418815171,33592897.64904828,1.0001784377319949e-06
EOH1392,HHP 4 kW,Time-of-use,mild,0.0,35.417,0.0,0.0059762215440375,65512682.77230836,18.41418830822045
EOH1401,HHP 4 kW,Time-of-use,mild,0.0,39.007,0.0,0.0072664144734459,35082873.989193045,5.325644004001245
EOH1404,HHP 4 kW,Time-of-use,mild,0.0,60.735,8.222,0.0049356586790302,29188816.54540034,3.3036199166501965
EOH1406,HHP 4 kW,Time-of-use,mild,0.0,46.025,0.0,0.0070702875000523,49706833.97851272,1.0003508549785806e-06
EOH1409,HHP 4 kW,Time-of-use,mild,0.0,62.068,6.568,0.004830332354338,42042555.59240426,3.714706192680118
EOH1412,HHP 4 kW,Time-of-use,mild,0.0,38.294,0.0,0.008085256499745,56972519.79294696,1.8219528164742904
EOH1414,HHP 4 kW,Time-of-use,mild,0.0,37.929,0.0,0.0082549610026666,21733260.427359533,1.5535887046119876
EOH1415,HHP 4 kW,Time-of-use,mild,0.0,41.396,0.0,0.0056610367316676,76232563.5559647,15.09979770507482
EOH1416,HHP 4 kW,Time-of-use,mild,0.0,70.286,150.786,0.0027076371665957,83310535.54413804,9.155224528578971
EOH1423,HHP 4 kW,Time-of-use,mild,0.0,55.501,55.999,0.0036776662140461,23423947.30433424,15.703004051231666
EOH1446,HHP 4 kW,Time-of-use,mild,0.0,64.402,26.729,0.0045265845517112,66195014.99393064,1.0003274891864155e-06
EOH1457,HHP 4 kW,Time-of-use,mild,0.0,49.891,0.0,0.0061033930040928,51410857.38538057,3.1885289962660126
EOH1459,HHP 4 kW,Time-of-use,mild,0.0,55.7,0.0,0.0055331390828347,77143295.21772961,2.942881429122359
EOH1472,HHP 4 kW,Time-of-use,mild,0.0,61.18,7.52,0.0047209743151528,43962733.3508087,5.476674156423267
EOH1478,HHP 4 kW,Time-of-use,mild,0.0,50.387,0.0,0.006478536220664,33321207.69364995,1.0001568249618163e-06
EOH1484,HHP 4 kW,Time-of-use,mild,0.0,70.286,170.211,0.0028210006650333,110321701.94535106,0.0099852254453646
EOH1485,HHP 4 kW,Time-of-use,mild,0.0,63.357,11.806,0.0044800744149166,43671332.360722885,5.663137570608602
EOH1502,HHP 4 kW,Time-of-use,mild,0.0,65.389,35.825,0.0043240793881378,64198851.14301984,1.0006905675058404e-06
EOH1512,HHP 4 kW,Time-of-use,mild,0.0,39.403,0.0,0.0072190467328903,40487234.10434465,5.21618790699403
EOH1521,HHP 4 kW,Time-of-use,mild,0.0,36.2,0.0,0.0085336067101625,14241034.55595361,2.1567167768577806
EOH1530,HHP 4 kW,Time-of-use,mild,0.0,58.034,1.226,0.0055993896187785,49996501.66174627,1.006270122130712e-06
EOH1543,HHP 4 kW,Time-of-use,mild,0.0,51.98,0.0,0.0062526135343051,170977239.4887227,1.0010117614082415e-06
EOH1544,HHP 4 kW,Time-of-use,mild,0.0,62.641,12.707,0.0049440910334882,57994078.492606826,0.0733476394317338
EOH1562,HHP 4 kW,Time-of-use,mild,0.0,54.904,0.0,0.0059256670057636,116697389.23656444,1.000659043004098e-06
EOH1566,HHP 4 kW,Time-of-use,mild,0.0,56.448,2.366,0.0051528512616955,39967014.52492597,5.875020965464334
EOH1578,HHP 4 kW,Time-of-use,mild,0.0,46.725,0.0,0.0065324323752723,21722073.151207216,2.9678964251157884
EOH1585,HHP 4 kW,Time-of-use,mild,0.0,16.249,0.0,0.0199009860844082,48446842.05100152,1.0013572009008998e-06
EOH1588,HHP 4 kW,Time-of-use,mild,0.0,69.383,65.136,0.0037850198036128,130527321.2690991,1.0015758469973537e-06
EOH1602,HHP 4 kW,Time-of-use,mild,0.0,47.861,0.0,0.0064182186107134,63761943.40170234,2.606135480594494
EOH1614,HHP 4 kW,Time-of-use,mild,0.0,34.619,0.0,0.0081011720943789,27943301.826477807,5.508740117405007
EOH1628,HHP 4 kW,Time-of-use,mild,0.0,52.272,0.0,0.0062237307692245,96229533.9482725,1.001278486350261e-06
EOH1637,HHP 4 kW,Time-of-use,mild,0.0,59.947,46.929,0.0044445940936378,22292095.92614524,1.0016475302366908e-06
EOH1646,HHP 4 kW,Time-of-use,mild,0.0,45.537,0.0,0.006238772148189,23725124.08064752,6.157613803752952
EOH1660,HHP 4 kW,Time-of-use,mild,0.0,65.263,34.562,0.0043511178331933,60361841.29237223,1.000548025258688e-06
EOH1662,HHP 4 kW,Time-of-use,mild,0.0,62.327,12.945,0.0049035009409132,28678127.64930965,1.0661019510447407
EOH1663,HHP 4 kW,Time-of-use,mild,0.0,48.653,8.05,0.0044138734905438,50355111.29851444,20.91325672165404
EOH1664,HHP 4 kW,Time-of-use,mild,0.0,35.055,0.0,0.0082859591331774,25625162.1332036,4.248223988439425
EOH1666,HHP 4 kW,Time-of-use,mild,0.0,57.809,13.47,0.0038473476944812,72502954.64316767,19.962867617886538
EOH1671,HHP 4 kW,Time-of-use,mild,0.0,15.47,0.0,0.0169665470577098,9447074.529977595,3.0175153388136664
EOH1684,HHP 4 kW,Time-of-use,mild,0.0,18.187,0.0,0.0106227606769423,45526291.8676243,10.90182696193774
EOH1685,HHP 4 kW,Time-of-use,mild,0.0,47.943,0.0,0.0062706026661344,151308402.2829135,3.59653546436782
EOH1699,HHP 4 kW,Time-of-use,mild,0.0,45.94,0.0,0.0060196769317195,159890028.2744268,7.461494104234823
EOH1700,HHP 4 kW,Time-of-use,mild,0.0,47.362,0.0,0.006895082677227,24600556.60734118,1.0003962751033091e-06
EOH1703,HHP 4 kW,Time-of-use,mild,0.0,47.619,0.0,0.0062374057092305,27926572.06013603,4.271497625275603
EOH1704,HHP 4 kW,Time-of-use,mild,0.0,41.172,0.0,0.0079068890402849,43418364.097831234,1.0022351964685542e-06
EOH1705,HHP 4 kW,Time-of-use,mild,0.0,45.467,0.0,0.0069695256440922,32740672.064575206,1.1660602852799824
EOH1708,HHP 4 kW,Time-of-use,mild,0.0,44.382,0.0,0.0071135725488405,33770103.55232829,1.2748346982879202
EOH1711,HHP 4 kW,Time-of-use,mild,0.0,47.969,0.0,0.0067821627951821,65804313.25965666,1.0023225132108603e-06
EOH1712,HHP 4 kW,Time-of-use,mild,0.0,67.282,51.787,0.0039997371428159,47820944.72625748,1.003704590951977e-06
EOH1718,HHP 4 kW,Time-of-use,mild,0.0,50.846,19.807,0.0056301751868568,15479919.67182342,0.9431602321616088
EOH1725,HHP 4 kW,Time-of-use,mild,0.0,40.741,0.0,0.0073104060684853,29805688.750498887,3.478219649257708
EOH1738,HHP 4 kW,Time-of-use,mild,0.0,65.292,24.802,0.0040232868459944,45862154.92548893,8.372579953102433
EOH1744,HHP 4 kW,Time-of-use,mild,0.0,37.312,0.0,0.0086024543423076,55564528.797309525,0.5262198887784657
EOH1747,HHP 4 kW,Time-of-use,mild,0.0,17.976,0.0,0.0105815697331313,76003754.62867059,11.1255262519418
EOH1753,HHP 4 kW,Time-of-use,mild,0.0,70.286,140.535,0.0028111973058672,77593010.71476793,7.537473719705525
EOH1760,HHP 4 kW,Time-of-use,mild,0.0,21.851,0.0,0.0143316792802397,53448507.08146976,1.002435730035946e-06
EOH1761,HHP 4 kW,Time-of-use,mild,0.0,65.962,30.991,0.0039416547635237,38518130.53357261,7.803956924729697
EOH1764,HHP 4 kW,Time-of-use,mild,0.0,70.286,181.084,0.0026879148539841,121913231.96898362,2.718244232057204
EOH1765,HHP 4 kW,Time-of-use,mild,0.0,19.262,0.0,0.0143744707816335,17683915.140021835,2.31567907259228
EOH1769,HHP 4 kW,Time-of-use,mild,0.0,62.836,19.865,0.0044030002837283,31215680.034638096,5.295039816824239
EOH1771,HHP 4 kW,Time-of-use,mild,0.0,56.467,2.146,0.0052141278372465,25916199.886510056,5.427015341502176
EOH1775,HHP 4 kW,Time-of-use,mild,0.0,36.007,0.0,0.0077069352371128,12905368.709993651,6.0149621505022886
EOH1783,HHP 4 kW,Time-of-use,mild,0.0,23.881,0.0,0.0115567171695963,14488289.701202026,3.4448777322441217
EOH1794,HHP 4 kW,Time-of-use,mild,0.0,70.286,111.371,0.0031414084539903,67911426.6266352,3.4598147761977742
EOH1811,HHP 4 kW,Time-of-use,mild,0.0,19.849,0.0,0.0128563890035591,25324902.544813223,4.022846949385013
EOH1816,HHP 4 kW,Time-of-use,mild,0.0,29.658,0.0,0.0107372389250457,29480327.73509793,1.000053220564081e-06
EOH1818,HHP 4 kW,Time-of-use,mild,0.0,52.729,1.152,0.0049383496235197,56846086.61999726,12.181593115116366
EOH1834,HHP 4 kW,Time-of-use,mild,0.0,68.38,47.907,0.0034565990236982,48021086.96683484,12.20284664093294
EOH1837,HHP 4 kW,Time-of-use,mild,0.0,46.463,0.0,0.0066965230408673,22574031.11844369,2.0813113469759865
EOH1839,HHP 4 kW,Time-of-use,mild,0.0,55.063,0.0,0.0059052123576311,159643071.2936214,1.0049865582118824e-06
EOH1847,HHP 4 kW,Time-of-use,mild,0.0,20.741,0.0,0.0141973242385332,11866695.940893767,1.1985107595766844
EOH1852,HHP 4 kW,Time-of-use,mild,0.0,63.966,20.654,0.0045637144226617,48286157.75494622,1.4579297296781557
EOH1870,HHP 4 kW,Time-of-use,mild,0.0,67.59,36.231,0.0037566567787482,98975202.85700414,9.41570897965648
EOH1876,HHP 4 kW,Time-of-use,mild,0.0,62.839,31.277,0.0030975518582258,108121855.17599162,29.999999992009805
EOH1885,HHP 4 kW,Time-of-use,mild,0.0,64.424,17.781,0.0035795280651864,195624455.17776,20.466996587490726
EOH1886,HHP 4 kW,Time-of-use,mild,0.0,70.286,174.049,0.0021960563713951,93716582.16496424,29.99999999754375
EOH1888,HHP 4 kW,Time-of-use,mild,0.0,43.773,0.0,0.0074096615311569,31660813.30330041,0.1815412778150291
EOH1891,HHP 4 kW,Time-of-use,mild,0.0,51.527,5.526,0.006156795688211,19682273.58976411,1.0008940300383369e-06
EOH1893,HHP 4 kW,Time-of-use,mild,0.0,37.496,0.0,0.0071758992000512,40934916.47598168,7.261991518962903
EOH1904,HHP 4 kW,Time-of-use,mild,0.0,70.286,236.766,0.002412567274299,113968207.58602913,1.6092536639172488
EOH1912,HHP 4 kW,Time-of-use,mild,0.0,33.637,0.0,0.0069206129161061,51082109.16479016,13.74902672773699
EOH1925,HHP 4 kW,Time-of-use,mild,0.0,43.429,0.0,0.0070884198321959,62691264.62242973,2.2482394480501102
EOH1927,HHP 4 kW,Time-of-use,mild,0.0,56.519,0.0,0.0054664102017365,57537851.17305262,2.9367764477265634
EOH1934,HHP 4 kW,Time-of-use,mild,0.0,36.38,0.0,0.0082459978867544,39303641.987885766,2.938962369905947
EOH1935,HHP 4 kW,Time-of-use,mild,0.0,30.385,0.0,0.0105543436219187,27769014.3326931,1.0002835981134088e-06
EOH1940,HHP 4 kW,Time-of-use,mild,0.0,37.981,0.0,0.0086169148267312,23617970.61175512,1.0011100033348277e-06
EOH1942,HHP 4 kW,Time-of-use,mild,0.0,60.969,4.395,0.0051899423289901,36668492.75378093,1.0028279143764958
EOH1944,HHP 4 kW,Time-of-use,mild,0.0,60.999,6.794,0.0052291420266017,30609403.014138494,1.0007208047031804e-06
EOH1947,HHP 4 kW,Time-of-use,mild,0.0,39.229,0.0,0.0083217635648896,28885994.05231548,1.0009545785410002e-06
EOH1960,HHP 4 kW,Time-of-use,mild,0.0,59.273,1.17,0.0054272883597008,32758464.085263044,0.8498867078395317
EOH1965,HHP 4 kW,Time-of-use,mild,0.0,66.19,31.841,0.0038304963859832,67850948.88992779,9.453819104368204
EOH1970,HHP 4 kW,Time-of-use,mild,0.0,38.763,0.0,0.0063010939509512,43481480.65449878,12.131772769588858
EOH1977,HHP 4 kW,Time-of-use,mild,0.0,69.319,52.62,0.0034626190192538,91400235.09309648,10.516358305186955
EOH1980,HHP 4 kW,Time-of-use,mild,0.0,66.087,172.812,0.0027073355164097,36666635.56864022,5.24609785659835
EOH1985,HHP 4 kW,Time-of-use,mild,0.0,38.799,0.0,0.0068092495276513,27492468.04207369,8.32473545773512
EOH1986,HHP 4 kW,Time-of-use,mild,0.0,64.192,31.817,0.0037707533195664,72644704.84680638,12.497621005837342
EOH1988,HHP 4 kW,Time-of-use,mild,0.0,61.443,8.589,0.0051395242802561,39642382.043458894,1.0001594596125462e-06
EOH1993,HHP 4 kW,Time-of-use,mild,0.0,52.337,0.0,0.0058562278541233,41255803.906081095,3.0882949302358007
EOH2007,HHP 4 kW,Time-of-use,mild,0.0,47.676,0.0,0.0063687402595638,21434671.28767346,3.297084358880812
EOH2011,HHP 4 kW,Time-of-use,mild,0.0,58.128,0.0,0.0056034871503375,111954002.3553758,1.0003075902101889e-06
EOH2012,HHP 4 kW,Time-of-use,mild,0.0,70.286,99.68,0.0026614627810654,109874107.39270392,24.48309279138684
EOH2017,HHP 4 kW,Time-of-use,mild,0.0,58.106,1.328,0.0055953313623192,43723751.3245023,1.000128117100125e-06
EOH2021,HHP 4 kW,Time-of-use,mild,0.0,27.294,0.0,0.0110303626548663,38757834.03404027,1.101399242787268
EOH2022,HHP 4 kW,Time-of-use,mild,0.0,32.776,0.0,0.0078189398602444,39044316.21554638,9.615614821621586
EOH2024,HHP 4 kW,Time-of-use,mild,0.0,65.25,32.877,0.0042566403493263,121750951.58209588,1.92373380206399
EOH2025,HHP 4 kW,Time-of-use,mild,0.0,42.978,0.0,0.007485225763444,64892670.15260123,0.4283246913394591
EOH2036,HHP 4 kW,Time-of-use,mild,0.0,23.734,0.0,0.0126270300774159,45132558.15231712,0.7640448051078994
EOH2038,HHP 4 kW,Time-of-use,mild,0.0,70.286,115.798,0.0030937000059051,58736753.29515757,3.696360483506549
EOH2045,HHP 4 kW,Time-of-use,mild,0.0,46.445,0.0,0.0064884072432266,19389263.162355453,3.5524396475184985
EOH2049,HHP 4 kW,Time-of-use,mild,0.0,54.96,8.848,0.0046196033827947,42090591.81106349,11.894334920522985
EOH2052,HHP 4 kW,Time-of-use,mild,0.0,57.295,0.709,0.0056795682016935,36700485.57609524,0.156351919958614
EOH2058,HHP 4 kW,Time-of-use,mild,0.0,49.836,0.0,0.0056787986264627,84167211.94006258,6.891085199668704
EOH2070,HHP 4 kW,Time-of-use,mild,0.0,70.286,182.193,0.0021655037730232,112597241.10548273,29.99999999879286
EOH2074,HHP 4 kW,Time-of-use,mild,0.0,25.146,0.0,0.0092681239535971,65670369.77495188,9.414447307156008
EOH2088,HHP 4 kW,Time-of-use,mild,0.0,42.013,0.0,0.0077460710408432,47529963.979601294,1.0022431157884095e-06
EOH2089,HHP 4 kW,Time-of-use,mild,0.0,61.223,3.081,0.0052601240387185,98424912.92855737,1.1488865899708307e-06
EOH2094,HHP 4 kW,Time-of-use,mild,0.0,50.185,14.24,0.0042946292908804,42127735.66199022,19.89105111726016
EOH2097,HHP 4 kW,Time-of-use,mild,0.0,59.938,8.29,0.0046656474151095,53903744.18453817,6.947729827495531
EOH2122,HHP 4 kW,Time-of-use,mild,0.0,62.44,19.634,0.0041592256438749,40401850.65407329,9.76204621450033
EOH2125,HHP 4 kW,Time-of-use,mild,0.0,46.246,9.396,0.0063068636215973,14196030.119367996,2.30314907238375
EOH2127,HHP 4 kW,Time-of-use,mild,0.0,32.501,0.0,0.0086689350752363,88084278.69359303,5.776915409264594
EOH2128,HHP 4 kW,Time-of-use,mild,0.0,44.579,0.0,0.0066786744650866,21155814.85790011,3.886072878665162
EOH2133,HHP 4 kW,Time-of-use,mild,0.0,27.936,0.0,0.0092877988251442,37490538.62856769,6.987496068096248
EOH2137,HHP 4 kW,Time-of-use,mild,0.0,35.059,0.0,0.0072750481070957,38653605.54336122,9.14200994426178
EOH2153,HHP 4 kW,Time-of-use,mild,0.0,40.892,0.0,0.0054589820951521,94693128.06106032,17.637137110567238
EOH2155,HHP 4 kW,Time-of-use,mild,0.0,48.946,0.0,0.0058864296819027,37044299.55504539,5.894628787118117
EOH2163,HHP 4 kW,Time-of-use,mild,0.0,61.225,5.676,0.0045085417530178,95901740.04037794,8.37420253173951
EOH2166,HHP 4 kW,Time-of-use,mild,0.0,35.926,0.0,0.0087461879506969,19030362.273120344,1.5248506425544015
EOH2168,HHP 4 kW,Time-of-use,mild,0.0,61.12,152.787,0.0029706105348993,26130968.05344607,3.496824643866958
EOH2177,HHP 4 kW,Time-of-use,mild,0.0,65.314,35.943,0.004323977223714,115102805.7079352,1.0000345840350289e-06
EOH2179,HHP 4 kW,Time-of-use,mild,0.0,55.639,0.0,0.0058633788591629,56379574.98741301,1.0025512157548358e-06
EOH2198,HHP 4 kW,Time-of-use,mild,0.0,63.865,21.864,0.0046400444142874,85509032.23805593,1.0008888329068832e-06
EOH2202,HHP 4 kW,Time-of-use,mild,0.0,70.286,199.939,0.002429479689172,47398292.72085381,8.284078338407035
EOH2205,HHP 4 kW,Time-of-use,mild,0.0,52.379,11.156,0.0058456718660526,17763041.60554297,0.2087648968969779
EOH2206,HHP 4 kW,Time-of-use,mild,0.0,28.207,0.0,0.009149643460958,91322334.08658671,7.020685094778105
EOH2216,HHP 4 kW,Time-of-use,mild,0.0,47.626,0.0,0.0057647504793084,45029050.30209744,8.164822252615055
EOH2234,HHP 4 kW,Time-of-use,mild,0.0,42.383,0.0,0.0065210918081874,30917175.28514846,6.926711696711457
EOH2239,HHP 4 kW,Time-of-use,mild,0.0,29.452,0.0,0.0080506506958478,16636176.420554793,11.273020310227793
EOH2241,HHP 4 kW,Time-of-use,mild,0.0,44.312,7.997,0.0069703762371823,13928765.468923844,1.0004279655623427e-06
EOH2255,HHP 4 kW,Time-of-use,mild,0.0,52.334,0.0,0.0062416281487002,35161809.26948621,1.0009629398563456e-06
EOH2262,HHP 4 kW,Time-of-use,mild,0.0,63.444,20.798,0.0046027061348393,29617683.13932527,1.559211840271325
EOH2276,HHP 4 kW,Time-of-use,mild,0.0,68.217,69.107,0.0037271730994103,41199544.09314812,0.2024961260548884
EOH2278,HHP 4 kW,Time-of-use,mild,0.0,43.178,0.0,0.0069001239892348,42739881.572724976,3.6507721391184096
EOH2283,HHP 4 kW,Time-of-use,mild,0.0,55.035,0.0,0.0055969617784728,69686485.70418085,2.940784022945603
EOH2285,HHP 4 kW,Time-of-use,mild,0.0,8.672,0.0,0.009106582104531,94059470.96444307,23.96635592316812
EOH2303,HHP 4 kW,Time-of-use,mild,0.0,27.125,0.0,0.0108133174709647,33609771.17706483,1.981263680436829
EOH2306,HHP 4 kW,Time-of-use,mild,0.0,43.78,0.0,0.0067863906393469,20474284.191233654,3.900254818070024
EOH2308,HHP 4 kW,Time-of-use,mild,0.0,65.884,79.882,0.0030021119769029,41474717.56083624,19.906950761601195
EOH2315,HHP 4 kW,Time-of-use,mild,0.0,31.887,0.0,0.0052318890702554,98867145.01460014,29.99999999206732
EOH2320,HHP 4 kW,Time-of-use,mild,0.0,66.534,36.154,0.0038220074475678,58068672.65244381,8.242724402514028
EOH2325,HHP 4 kW,Time-of-use,mild,0.0,44.473,0.0,0.0065077386963568,31867836.631636374,5.105364474861181
EOH2329,HHP 4 kW,Time-of-use,mild,0.0,36.199,0.0,0.0089189082367058,32112477.26007255,0.6083806834354294
EOH2333,HHP 4 kW,Time-of-use,mild,0.0,56.444,0.305,0.0054765360454811,26012566.893498365,3.158857643980875
EOH2342,HHP 4 kW,Time-of-use,mild,0.0,45.93,0.0,0.0045242027180183,69216114.54790998,24.44626844910664
EOH2359,HHP 4 kW,Time-of-use,mild,0.0,38.819,0.0,0.0074120612775918,22820340.07174229,4.734533244555434
EOH2361,HHP 4 kW,Time-of-use,mild,0.0,70.286,129.384,0.0031074850744123,75846631.90449749,1.0007121204371058e-06
EOH2366,HHP 4 kW,Time-of-use,mild,0.0,66.06,41.232,0.0042079829998515,49576019.47888383,1.000203177201138e-06
EOH2386,HHP 4 kW,Time-of-use,mild,0.0,47.832,0.0,0.0068180202951272,32311052.80382068,1.0020776267255964e-06
EOH2397,HHP 4 kW,Time-of-use,mild,0.0,36.626,0.0,0.0074949905843891,32864658.10562037,6.334051935372315
EOH2403,HHP 4 kW,Time-of-use,mild,0.0,41.711,0.0,0.0078149529744803,29661413.690252483,1.000177265811253e-06
EOH2409,HHP 4 kW,Time-of-use,mild,0.0,28.783,0.0,0.0104295640059372,89804720.61706036,1.6266191648168276
EOH2412,HHP 4 kW,Time-of-use,mild,0.0,58.046,1.545,0.0047028410110085,64074106.0900534,10.12577730661623
EOH2416,HHP 4 kW,Time-of-use,mild,0.0,44.387,0.0,0.0068936600560863,18488423.74656035,2.701857380479292
EOH2418,HHP 4 kW,Time-of-use,mild,0.0,55.155,0.0,0.0056424994659909,35669930.05968807,2.5780730218562664
EOH2422,HHP 4 kW,Time-of-use,mild,0.0,70.286,111.376,0.0027147320462199,87370433.99358627,19.05061017912504
EOH2434,HHP 4 kW,Time-of-use,mild,0.0,42.113,0.0,0.0048857655212919,39057426.92342816,23.50766187629273
EOH2436,HHP 4 kW,Time-of-use,mild,0.0,69.67,89.267,0.0033816276428224,54105427.25734364,2.2964861000174013
EOH2439,HHP 4 kW,Time-of-use,mild,0.0,40.535,0.0,0.0080402081691842,33524816.16380228,1.0000210393345195e-06
EOH2450,HHP 4 kW,Time-of-use,mild,0.0,70.286,268.729,0.0023120745866107,224554527.19302863,1.0051578364205382e-06
EOH2468,HHP 4 kW,Time-of-use,mild,0.0,36.457,0.0,0.0081482961920923,34806964.49562557,3.3155571227852465
EOH2481,HHP 4 kW,Time-of-use,mild,0.0,34.159,0.0,0.0086255391432674,39293844.86106506,3.9799701305582578
EOH2484,HHP 4 kW,Time-of-use,mild,0.0,31.912,0.0,0.0101750295433043,29214051.459781576,1.0012596835740122e-06
EOH2497,HHP 4 kW,Time-of-use,mild,0.0,52.409,0.0,0.0051038930084387,159556297.49147677,10.540552124596193
EOH2499,HHP 4 kW,Time-of-use,mild,0.0,37.9,0.0,0.0081440244936542,13666796.10532564,2.1856805309217258
EOH2504,HHP 4 kW,Time-of-use,mild,0.0,56.212,0.0,0.0054108940109512,52472069.29918705,3.808601203281695
EOH2505,HHP 4 kW,Time-of-use,mild,0.0,68.25,57.012,0.0037247643302504,58789047.44911285,3.4308191324203667
EOH2508,HHP 4 kW,Time-of-use,mild,0.0,51.745,0.0,0.0056863558693461,36640900.85520323,5.181966631750771
EOH2510,HHP 4 kW,Time-of-use,mild,0.0,47.52,0.0,0.0068512385057791,47795373.68313551,2.007752133557469e-06
EOH2516,HHP 4 kW,Time-of-use,mild,0.0,33.364,0.0,0.0076893334944484,25082289.63695952,9.142053394928878
EOH2523,HHP 4 kW,Time-of-use,mild,0.0,39.021,0.38,0.0078700706106373,13178589.84409667,2.2541788691074505
EOH2526,HHP 4 kW,Time-of-use,mild,0.0,47.23,0.0,0.006185923612326,50612738.55316224,4.955938930775243
EOH2531,HHP 4 kW,Time-of-use,mild,0.0,42.012,0.0,0.0077519300622202,37123474.326316826,1.0000759115918657e-06
EOH2537,HHP 4 kW,Time-of-use,mild,0.0,55.201,0.0,0.0053142617177502,89631761.97426549,5.644895973763971
EOH2541,HHP 4 kW,Time-of-use,mild,0.0,65.842,46.074,0.0040445865491364,32370391.999323,1.819005348906445
EOH2544,HHP 4 kW,Time-of-use,mild,0.0,70.134,82.223,0.0032899967862783,76740727.08468828,6.659508735119879
EOH2549,HHP 4 kW,Time-of-use,mild,0.0,56.192,6.577,0.0056484225203296,22746623.31779989,1.0003248546603364e-06
EOH2561,HHP 4 kW,Time-of-use,mild,0.0,40.635,0.0,0.0072836568062308,24829656.03709979,3.737776853444698
EOH2564,HHP 4 kW,Time-of-use,mild,0.0,43.064,0.0,0.0075626210482834,36073591.10308088,1.0017132117522996e-06
EOH2568,HHP 4 kW,Time-of-use,mild,0.0,63.697,17.266,0.0045929969491209,35236350.159353726,2.3480918797825376
EOH2577,HHP 4 kW,Time-of-use,mild,0.0,70.286,144.482,0.0024109359915214,162718569.10952473,25.17233484164126
EOH2578,HHP 4 kW,Time-of-use,mild,0.0,66.194,42.099,0.0041888613565061,45094010.29070629,1.002748865149717e-06
EOH2586,HHP 4 kW,Time-of-use,mild,0.0,70.286,76.084,0.0027355160719571,112346342.08803244,27.865211964122704
EOH2595,HHP 4 kW,Time-of-use,mild,0.0,65.357,236.704,0.0024579591574702,37965613.41151945,1.0000371389109155e-06
EOH2602,HHP 4 kW,Time-of-use,mild,0.0,50.031,0.0,0.0061447451271858,147754825.65959817,2.6525236544391446
EOH2612,HHP 4 kW,Time-of-use,mild,0.0,31.055,0.0,0.0093651125397215,16391890.761382656,4.337275263918734
EOH2613,HHP 4 kW,Time-of-use,mild,0.0,22.649,0.0,0.0115825487294153,20630191.529125027,4.304233086172317
EOH2619,HHP 4 kW,Time-of-use,mild,0.0,52.888,0.0,0.0053392176715487,60967808.1714455,7.549498571468741
EOH2625,HHP 4 kW,Time-of-use,mild,0.0,61.913,6.479,0.0051451989095581,53016048.74040696,1.001192316620456e-06
EOH2637,HHP 4 kW,Time-of-use,mild,0.0,44.983,4.634,0.0067514313052072,15422644.776215073,1.754301480120796
EOH2640,HHP 4 kW,Time-of-use,mild,0.0,46.942,2.72,0.0052301815147195,21764771.60053422,13.670042184047078
